area,low,high,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
3.986912208,7.135531046,9.698316517,28,30,17,11,8,4,2,0,0,0,24,17,18,12,11,8,5,4,0,0,0
3.948520958,7.135941169,10.38188321,40,31,12,9,3,1,0,1,0,1,21,24,24,14,5,5,2,1,0,0,0
1.804440029,4.412654355,6.241108856,47,28,19,6,0,0,0,0,0,0,37,24,20,7,7,2,3,0,0,0,0
0.735011106,4.055669805,4.724080767,46,40,11,1,2,0,0,0,0,0,46,26,20,4,4,0,0,0,0,0,0
0.231905615,2.326594184,3.070055189,81,16,1,0,2,0,0,0,0,0,66,26,3,5,0,0,0,0,0,0,0
0.247013174,2.566600069,3.744015404,71,23,5,1,0,0,0,0,0,0,59,26,9,5,0,0,1,0,0,0,0
1.043311972,4.346835387,5.186837075,49,32,12,4,1,2,0,0,0,0,41,30,13,10,5,1,0,0,0,0,0
3.918954998,6.496225259,10.30038499,43,26,15,7,5,0,0,0,0,1,30,21,21,13,4,4,3,0,0,0,0
3.21888888,5.978592462,8.607388536,40,34,18,5,1,0,0,0,0,0,22,32,18,17,4,5,0,0,0,0,0
2.73807453,5.97337627,6.999108387,33,31,16,13,6,1,0,0,0,0,32,23,14,17,10,3,0,1,0,0,0
4.189982023,8.306754934,9.533162648,34,22,15,12,6,4,3,2,0,0,30,25,12,6,8,9,5,1,2,0,0
2.534345841,5.986728975,8.262557095,40,29,19,6,3,0,1,0,0,0,22,27,20,15,8,3,3,0,1,0,0
1.686501385,6.687128662,7.262322042,45,24,18,8,0,1,0,0,0,0,34,18,23,12,7,3,1,0,1,0,0
0.757864168,3.141321568,5.438507137,61,28,10,1,0,0,0,0,0,0,45,25,12,14,2,2,0,0,0,0,0
0.184174115,2.163829898,3.408249604,77,22,1,0,0,0,0,0,0,0,53,33,13,1,0,0,0,0,0,0,0
0.281502053,3.100852521,4.120396714,66,22,10,0,2,0,0,0,0,0,52,32,4,8,3,1,0,0,0,0,0
1.301027009,4.311229776,5.963221921,52,28,13,3,2,0,0,1,1,0,33,34,18,9,3,1,0,0,1,0,0
2.312389762,4.432938603,6.765145185,47,28,16,6,2,1,0,0,0,0,28,32,14,15,7,3,0,1,0,0,0
2.783824658,7.101538131,8.856452017,36,30,14,11,3,0,0,0,0,2,26,20,19,14,9,7,2,0,0,1,0
3.642508073,6.758957705,8.770812331,26,33,25,9,3,0,2,1,1,0,20,22,24,17,9,4,0,0,3,0,0
3.59942013,7.65296792,8.913441252,30,24,11,18,7,6,3,0,1,0,26,17,22,10,7,8,7,0,2,0,0
3.205978712,6.198389583,8.476792781,35,30,17,12,3,1,1,0,1,0,26,22,16,12,10,11,2,0,1,0,0
1.965536665,5.046558471,6.437194271,54,25,10,6,3,0,0,0,0,0,32,27,21,12,6,1,0,1,0,0,0
0.790704343,4.820029492,5.368572466,52,32,12,1,1,0,0,0,0,0,38,33,18,7,2,0,1,1,0,0,0
0.281938064,2.655994743,4.140928478,71,23,4,1,1,0,0,0,0,0,50,30,15,3,0,0,2,0,0,0,0
0.229762339,2.750027979,3.153084731,69,19,12,0,0,0,0,0,0,0,67,21,10,1,1,0,0,0,0,0,0
0.924709912,4.755683448,5.130006184,48,27,16,7,0,0,0,0,1,0,39,28,24,9,0,0,0,0,0,0,0
2.423304809,4.629734467,6.87929145,34,46,14,5,1,0,0,0,0,0,30,25,21,11,7,4,1,1,0,0,0
3.517818469,7.030119212,9.389733458,43,33,10,6,2,0,2,0,0,0,25,29,21,10,7,4,0,0,0,0,0
3.016888323,5.164834984,7.157985458,37,32,21,5,4,1,0,0,0,0,28,27,19,9,11,6,0,0,0,0,0
3.635790738,7.628384452,9.233157515,34,19,16,16,8,3,0,1,1,1,23,22,14,15,11,7,3,3,2,0,0
2.699464376,4.895703098,8.003192483,42,27,19,9,3,0,0,0,0,0,28,22,17,13,9,8,2,1,0,0,0
1.848981717,4.481554823,6.337888462,42,35,20,0,1,2,0,0,0,0,22,41,17,17,2,1,0,0,0,0,0
1.411472702,4.908475233,7.01109047,45,36,14,3,0,0,0,0,0,0,35,33,14,13,3,0,0,0,0,0,0
0.182763355,2.411107565,3.271292656,70,26,4,0,0,0,0,0,0,0,56,33,8,3,0,0,0,0,0,0,0
0.24635212,3.002893788,3.700494023,64,26,8,2,0,0,0,0,0,0,45,40,12,3,0,0,0,0,0,0,0
1.154376934,4.130592206,5.643347673,49,27,21,2,1,0,0,0,0,0,34,27,24,11,3,1,0,0,0,0,0
2.65316258,5.223121405,7.546207889,41,39,14,3,1,0,0,0,0,0,26,21,26,14,7,1,2,2,0,1,0
3.655793185,6.090355523,8.175893413,43,25,19,5,3,1,0,1,0,0,28,21,18,19,6,4,2,0,0,0,0
3.230338148,5.078930531,7.231904806,42,32,17,5,0,0,2,0,2,0,30,28,19,8,5,6,2,0,0,1,0
4.297657932,8.06922535,9.983343146,33,28,8,14,8,3,0,2,0,2,25,23,11,12,10,7,4,4,0,2,0
3.190926033,6.70302195,9.776655349,35,26,19,11,4,0,1,1,1,1,21,22,20,11,10,7,2,2,1,3,0
1.7331103,5.376665776,7.926751869,43,29,21,4,1,0,0,0,0,0,27,26,16,15,10,3,0,0,2,0,0
0.937313042,3.704590973,5.513643254,53,29,16,2,0,0,0,0,0,0,37,31,17,9,5,0,1,0,0,0,0
0.264047964,2.335667134,3.469247783,78,15,5,0,2,0,0,0,0,0,59,30,5,4,0,1,1,0,0,0,0
0.194648658,3.356895709,3.842642063,58,35,7,0,0,0,0,0,0,0,52,23,19,6,0,0,0,0,0,0,0
1.349538724,5.572043277,7.205357134,46,35,13,4,0,0,0,0,0,0,36,29,21,6,5,1,0,0,0,0,0
2.52872318,5.226961299,7.426541929,42,28,19,7,2,0,0,0,1,1,29,29,21,12,5,2,0,0,0,0,0
2.769779283,5.826915305,8.655878143,35,32,20,6,1,4,1,1,0,0,20,21,23,19,8,4,2,1,0,0,0
2.705245601,6.67529433,7.456290144,37,30,21,8,2,0,0,0,0,0,34,19,24,9,8,3,1,0,0,0,0
3.181796364,7.642156525,9.397360535,34,26,16,8,4,4,5,1,0,0,26,23,13,11,6,10,4,4,2,0,0
2.991730359,6.018366802,8.833424185,34,29,15,15,5,1,1,0,0,0,25,17,19,20,9,3,5,0,0,0,0
2.272256591,4.510206922,6.650379585,45,31,15,6,2,0,1,0,0,0,36,22,21,12,5,2,0,0,0,0,0
0.959550766,3.965716389,5.722386578,58,24,13,3,0,1,0,0,0,0,39,30,17,11,1,0,0,0,0,0,0
0.202442216,2.164518083,2.989490627,76,23,1,0,0,0,0,0,0,0,61,32,7,0,0,0,0,0,0,0,0
0.273604628,3.145035694,3.727555541,61,29,6,4,0,0,0,0,0,0,53,30,15,2,0,0,0,0,0,0,0
1.15110075,4.332881101,5.601895022,55,25,13,5,0,0,1,1,0,0,41,31,14,5,4,3,0,0,1,0,0
2.382911688,5.866579324,7.77505559,39,30,23,4,0,0,0,0,1,0,25,21,28,12,8,3,1,0,0,0,0
2.93466149,5.985492599,7.987781572,47,15,27,7,0,0,1,0,0,1,29,24,11,17,11,4,1,0,0,2,0
3.089698982,5.406320217,6.866715948,34,31,24,7,2,2,0,0,0,0,33,21,21,12,5,6,2,0,0,0,0
0.158143048,1.989804329,2.572395317,82,15,2,1,0,0,0,0,0,0,66,30,4,0,0,0,0,0,0,0,0
0.332424665,3.615679473,3.655769062,56,31,8,4,1,0,0,0,0,0,61,25,7,5,1,1,0,0,0,0,0
0.939525166,4.666827037,5.250426629,40,32,19,6,2,1,0,0,0,0,38,32,19,5,5,0,1,0,0,0,0
2.22679464,5.280612255,6.812678744,44,25,22,4,1,3,0,0,0,1,31,26,21,11,4,5,1,1,0,0,0
3.200781791,6.961407427,9.310161619,35,25,20,12,3,1,1,0,0,0,25,22,24,14,6,3,1,0,1,1,0
3.198722819,7.040499544,7.856846478,33,26,17,17,4,0,1,0,0,0,24,32,16,13,7,3,2,0,0,2,0
3.646352956,7.918463999,9.392059963,22,29,16,17,9,3,1,1,1,1,17,23,17,18,12,8,1,3,1,0,0
2.014702269,4.90723046,6.633463805,41,34,13,9,2,1,0,0,0,0,41,15,17,11,11,3,2,0,0,0,0
1.599415134,6.305652021,7.721401721,43,34,11,6,3,0,1,0,0,0,33,22,18,12,9,1,2,1,0,0,0
0.648651269,3.654572559,4.632440775,53,34,9,2,2,0,0,0,0,0,43,33,18,4,0,0,2,0,0,0,0
0.191204697,3.029393298,3.187031663,64,27,5,2,2,0,0,0,0,0,57,35,6,2,0,0,0,0,0,0,0
0.287528876,3.013520788,3.683245546,65,25,5,5,0,0,0,0,0,0,56,31,8,2,3,0,0,0,0,0,0
0.951225268,4.712200857,5.7595895,50,24,12,8,5,1,0,0,0,0,36,30,21,8,3,0,0,0,1,0,0
2.616844459,5.914534387,8.393756451,41,26,16,10,2,1,2,0,0,2,31,21,20,13,5,7,0,1,0,0,0
1.922641566,5.668036654,6.961138262,41,31,14,8,1,1,2,2,0,0,27,33,10,19,5,2,2,1,1,0,0
2.667493185,7.27559474,7.501917221,27,29,23,12,1,5,1,0,0,0,27,29,12,17,7,6,1,0,0,1,0
3.758392988,8.513682808,11.28216577,32,22,16,15,9,0,1,2,0,1,17,23,10,24,8,8,1,4,1,0,0
2.296740701,6.839641476,8.448888144,24,37,22,10,2,3,0,0,0,0,22,21,21,19,7,7,1,1,0,1,0
1.488455813,6.069516108,7.984916406,38,31,15,8,4,2,0,0,0,0,22,28,28,9,5,2,2,0,0,0,0
0.55974229,3.541790201,4.148846126,52,38,8,2,0,0,0,0,0,0,48,30,17,5,0,0,0,0,0,0,0
0.205125478,2.519407931,3.423368715,79,13,2,6,0,0,0,0,0,0,57,31,6,4,2,0,0,0,0,0,0
0.327471475,3.013859772,4.061027076,59,34,6,1,0,0,0,0,0,0,49,37,8,4,2,0,0,0,0,0,0
1.011866296,4.894224225,5.664584235,44,28,16,9,1,0,1,1,0,0,40,26,17,9,4,2,1,1,0,0,0
2.383268952,5.096258891,6.528071726,39,30,20,8,2,0,1,0,0,0,35,30,12,10,9,2,0,0,0,1,0
2.328247132,6.816076169,7.118884153,42,27,17,5,3,1,0,0,0,1,34,20,22,12,5,4,2,0,0,1,0
3.215720679,5.993130529,7.365968408,39,18,24,15,1,0,2,1,0,0,25,21,26,16,8,4,0,0,0,0,0
3.396483438,7.569859636,9.009407879,25,26,23,11,6,4,3,2,0,0,27,20,15,11,10,7,6,2,0,2,0
2.42015176,5.543401837,7.406145019,39,28,19,9,3,2,0,0,0,0,33,20,16,15,8,4,3,0,1,0,0
2.18011543,6.45194505,7.912178913,42,30,15,7,1,0,1,1,0,0,28,27,22,12,5,3,0,1,0,0,0
0.770026651,3.504011626,4.783633689,55,31,9,4,0,1,0,0,0,0,44,30,19,4,1,1,1,0,0,0,0
0.192450715,2.018764278,2.840284832,78,21,1,0,0,0,0,0,0,0,63,30,6,1,0,0,0,0,0,0,0
0.302846758,3.653744881,3.88601774,58,27,9,6,0,0,0,0,0,0,57,23,15,3,2,0,0,0,0,0,0
1.26833186,4.091986207,5.018056789,50,32,12,6,0,0,0,0,0,0,50,21,17,9,1,0,0,0,1,1,0
2.206792606,5.692611801,7.116487163,37,28,21,7,3,1,2,0,1,0,29,23,23,14,6,4,0,0,0,1,0
2.595861649,6.370056791,7.893497289,41,32,11,7,4,3,0,0,0,0,27,32,23,6,5,2,3,0,0,0,0
2.392490726,5.809875253,6.697802864,38,21,28,9,2,0,0,2,0,0,28,32,17,14,4,4,0,1,0,0,0
3.016203319,7.717774922,9.17511566,32,22,18,12,5,6,1,3,1,0,21,22,17,15,12,5,5,1,0,1,0
2.526612965,5.959571065,7.893503783,33,33,13,16,3,1,0,0,1,0,29,26,16,8,10,7,2,0,1,1,0
1.763695614,5.2997059,7.503352068,43,30,17,4,4,0,0,0,0,0,32,27,19,11,3,5,0,1,0,0,0
0.645924326,3.532943386,4.866598976,58,28,10,4,0,0,0,0,0,0,44,28,16,7,4,1,0,0,0,0,0
0.204170415,2.017261532,2.92246883,80,19,1,0,0,0,0,0,0,0,58,35,7,0,0,0,0,0,0,0,0
0.377676091,4.214919968,4.483722745,54,26,11,7,2,0,0,0,0,0,56,19,11,7,7,0,0,0,0,0,0
1.087984029,4.2332492,5.470454039,58,25,13,2,0,0,0,0,0,0,45,30,19,2,2,0,0,0,0,0,0
2.797984202,6.603991788,8.302920376,43,28,11,13,2,1,0,0,0,0,38,18,12,18,7,3,0,0,0,1,0
3.027824047,6.194981908,8.660327977,41,24,17,11,5,0,0,0,0,0,25,23,25,13,6,2,2,1,1,0,0
2.816040686,4.940508152,5.697653767,37,31,23,6,3,0,0,0,0,0,45,17,17,12,9,0,0,0,0,0,0
3.77057548,7.118024222,10.73837953,35,21,21,12,6,2,1,0,0,0,21,18,18,19,6,8,3,3,2,0,0
2.893685793,6.842485312,9.301935048,39,27,13,10,4,3,2,0,0,0,25,23,18,14,9,5,2,2,0,0,0
2.532963333,6.625034094,8.767427273,46,27,16,5,2,0,0,0,0,0,34,28,16,11,5,1,0,1,0,0,0
0.921673119,3.652578527,5.198502567,58,24,13,3,1,0,1,0,0,0,42,33,12,9,1,1,0,0,0,1,0
0.208022252,2.459323701,2.910383502,71,23,5,1,0,0,0,0,0,0,59,34,5,2,0,0,0,0,0,0,0
0.262810101,3.199841255,4.054393938,61,26,11,2,0,0,0,0,0,0,50,30,15,5,0,0,0,0,0,0,0
0.878489332,3.624429102,4.929852427,52,34,10,4,0,0,0,0,0,0,39,31,18,11,1,0,0,0,0,0,0
2.228642975,6.016363502,8.253195733,36,35,14,12,1,0,0,0,0,0,27,24,23,9,9,3,1,0,1,1,0
2.738770284,5.403735895,7.522292764,51,25,9,7,4,0,3,0,0,0,32,25,15,18,3,2,3,0,0,0,0
2.91472181,7.255021779,8.443170794,40,27,14,11,4,1,1,0,0,0,31,15,25,15,5,5,1,0,0,1,0
3.152013747,7.697650157,9.313729863,21,24,28,15,6,2,2,2,0,0,20,22,19,12,14,7,2,1,1,2,0
2.989745825,8.448930464,10.03085231,32,31,19,8,4,1,1,0,0,0,26,24,14,16,9,3,3,1,0,0,0
2.434607356,5.296043079,7.739105571,44,30,17,5,0,1,0,0,1,0,42,21,11,14,8,0,0,0,0,1,0
0.654885609,3.758976699,4.752538863,57,25,13,2,3,0,0,0,0,0,47,23,18,8,4,0,0,0,0,0,0
0.165545994,2.626629948,2.734122482,77,17,4,0,0,1,0,1,0,0,68,26,4,1,1,0,0,0,0,0,0
0.275785146,3.43800507,3.925614791,62,24,6,3,4,1,0,0,0,0,58,22,14,3,1,2,0,0,0,0,0
1.204300516,4.17178333,5.287054366,50,29,13,4,4,0,0,0,0,0,37,33,19,6,2,2,0,0,1,0,0
2.940488212,5.61653766,8.648921923,37,26,21,8,5,3,0,0,0,0,25,25,16,15,10,6,1,0,0,0,0
3.725706675,7.54464544,10.66253007,35,26,19,7,6,2,1,1,1,0,24,21,22,15,8,3,0,2,0,0,0
3.389684184,5.630338084,8.086375199,36,31,16,12,4,1,0,0,0,0,22,28,16,12,14,5,2,1,0,0,0
4.176822204,6.618918187,9.429968445,32,25,24,10,5,2,1,0,0,1,22,21,22,15,8,4,3,2,0,0,0
2.541994901,6.641462094,7.336427282,36,30,13,9,6,1,1,1,1,1,23,30,20,14,4,6,1,2,0,0,0
1.595797728,6.159430984,7.17317917,45,24,21,4,2,0,0,0,0,0,40,18,20,13,2,3,2,0,0,0,0
0.819074658,3.502177552,4.633516548,54,37,8,1,0,0,0,0,0,0,42,36,13,8,1,0,0,0,0,0,0
0.221018628,2.386921621,2.975023745,72,25,3,0,0,0,0,0,0,0,61,33,5,1,0,0,0,0,0,0,0
0.207789439,4.350299239,4.13619739,55,26,7,5,5,0,0,0,1,1,54,25,12,6,1,2,0,0,0,0,0
0.841994094,5.821143074,5.828150914,41,32,14,6,4,1,0,0,0,0,35,34,12,10,8,1,0,0,0,0,0
1.992449468,6.805346445,7.804675503,35,25,17,11,6,1,2,2,1,0,23,27,20,12,11,2,4,1,0,0,0
2.394980033,5.429835909,7.02387339,37,32,20,6,3,0,0,0,1,0,31,25,15,15,10,3,0,1,0,0,0
2.329757606,5.751712668,6.72123663,38,29,12,15,4,1,0,1,0,0,30,21,27,14,5,2,0,1,0,0,0
3.465053313,7.096293575,8.731776979,31,29,15,9,7,5,3,1,0,0,32,16,21,6,11,3,4,4,2,0,0
3.684774384,6.062743555,10.02785742,35,24,23,13,3,0,1,0,0,1,20,24,18,17,12,4,0,1,0,0,0
2.068187913,4.493665163,7.305154356,49,33,10,5,0,1,1,1,0,0,31,28,15,19,5,0,0,0,0,0,0
0.632887024,3.829174461,4.779822209,51,37,6,5,0,1,0,0,0,0,47,28,12,7,5,0,1,0,0,0,0
0.176529724,2.185051543,2.59837848,79,19,2,0,0,0,0,0,0,0,71,25,4,0,0,0,0,0,0,0,0
0.248342114,3.287481984,3.299792343,63,23,9,4,0,1,0,0,0,0,65,25,7,1,1,1,0,0,0,0,0
1.472236187,5.115198482,6.960308212,49,30,15,2,2,0,0,0,0,0,32,33,22,8,3,0,0,0,0,0,0
2.735933739,5.623243439,7.848893904,31,34,20,12,0,1,2,0,0,0,31,18,20,13,13,2,0,0,0,1,0
2.582504838,6.014359793,7.595478428,39,33,13,9,1,2,1,0,0,0,31,24,14,12,11,2,2,2,2,0,0
3.079410335,6.324612307,7.061558251,26,32,26,7,6,2,0,1,0,0,25,32,20,11,6,4,1,1,0,0,0
4.157862763,7.460164232,9.583891998,34,28,15,9,8,2,0,0,0,1,35,18,13,11,7,6,5,3,0,0,0
2.39066982,5.506788519,7.298723535,32,33,23,9,2,1,0,0,0,0,28,25,17,22,2,4,1,1,0,0,0
1.944866061,6.080861472,7.602944889,40,34,17,3,2,0,1,0,1,0,35,22,23,8,6,1,1,0,1,0,0
1.38171264,3.299081125,5.131582171,62,24,12,2,0,0,0,0,0,0,46,29,18,4,1,0,0,0,0,0,0
0.222391854,2.730368795,2.906100906,71,22,5,1,0,1,0,0,0,0,68,22,6,3,1,0,0,0,0,0,0
0.219323622,3.74180135,3.396970678,58,29,8,5,0,0,0,0,0,0,57,28,11,3,1,0,0,0,0,0,0
0.893479983,4.701122463,5.411274133,44,31,17,6,0,0,0,0,2,0,44,27,17,6,3,0,1,0,0,1,0
2.154498059,6.511784901,8.006208475,32,28,23,12,1,1,1,0,0,0,23,26,20,16,8,3,0,1,1,2,0
2.501581835,6.020220808,7.432614135,39,28,14,11,2,3,0,1,2,0,28,24,23,11,7,3,2,1,0,1,0
2.458687287,5.845708182,6.746826323,34,27,19,13,7,0,0,0,0,0,32,24,18,13,9,3,1,0,0,0,0
2.972779661,7.154198912,8.570298391,32,25,25,7,7,1,1,0,0,0,24,22,20,18,9,0,2,2,0,0,0
2.815466174,6.231699524,7.839277218,32,35,12,10,7,3,1,0,0,0,20,34,16,15,8,3,2,0,1,1,0
1.90962454,4.89935227,7.217051819,50,25,17,6,0,0,0,0,0,0,36,28,15,9,6,1,1,0,2,0,0
1.08086977,3.660206077,5.098312802,53,31,13,2,0,1,0,0,0,0,44,24,25,5,0,0,0,0,0,1,0
0.191268489,2.319718604,3.270185342,71,27,2,0,0,0,0,0,0,0,59,31,8,2,0,0,0,0,0,0,0
0.311280306,3.450169587,3.862515482,56,33,8,2,1,0,0,0,0,0,58,27,10,3,0,1,1,0,0,0,0
0.888684781,4.579267805,4.823594729,53,29,10,6,0,0,0,0,0,0,42,35,11,5,6,1,0,0,0,0,0
3.144849318,8.326641479,9.530374604,33,27,25,9,1,1,0,0,0,0,29,23,22,12,8,2,0,0,0,0,0
2.701586329,6.040196816,6.634120741,38,26,17,11,3,1,0,3,1,0,28,33,15,13,5,4,2,0,0,0,0
3.642067593,6.934216847,8.390778932,24,30,22,15,6,3,0,0,0,0,19,25,22,20,6,5,1,0,0,1,0
3.164049268,7.154915516,8.586260811,26,32,21,8,7,2,1,1,0,0,22,27,12,13,11,10,5,0,0,0,0
2.650731968,6.170811273,8.457339275,35,29,15,10,5,4,2,0,0,0,25,22,20,13,8,5,3,3,0,1,0
1.495711623,5.965134805,6.756642514,35,35,16,8,2,0,1,1,0,0,28,32,15,14,7,2,0,1,1,0,0
0.957144412,3.42519755,5.617329979,58,30,12,0,0,0,0,0,0,0,30,41,17,6,4,1,0,1,0,0,0
0.203533696,2.260919214,2.911193887,71,28,1,0,0,0,0,0,0,0,67,28,5,0,0,0,0,0,0,0,0
0.219854257,2.765802876,3.070869779,66,26,5,3,0,0,0,0,0,0,62,28,6,3,1,0,0,0,0,0,0
0.819784099,4.0646086,4.828449973,56,30,5,5,2,0,0,2,0,0,46,28,17,5,1,1,0,1,1,0,0
2.023786724,5.50258273,6.892164445,34,30,26,6,3,0,0,1,0,0,30,21,29,12,6,0,1,0,0,0,0
2.67225862,5.581640554,7.360539716,40,26,18,9,5,1,1,0,0,0,26,28,18,12,10,5,1,0,0,0,0
3.259165309,6.373331147,8.811216977,40,28,18,6,6,0,0,0,0,0,24,28,15,17,8,3,3,0,0,0,0
3.090729925,7.327854245,9.263100609,39,16,18,6,13,3,1,1,2,1,27,24,13,8,13,4,5,1,2,1,0
2.74888887,5.752231578,7.883044875,38,28,15,10,7,1,0,1,0,0,35,19,12,11,14,5,2,0,0,0,0
2.044601609,5.877910514,8.936157348,36,41,12,8,1,0,0,0,0,0,26,25,22,10,9,3,1,0,0,0,0
0.650877909,3.806984034,4.83758935,47,38,12,2,1,0,0,0,0,0,43,24,23,9,1,0,0,0,0,0,0
0.185565313,2.457355477,3.51296521,74,20,6,0,0,0,0,0,0,0,54,30,16,0,0,0,0,0,0,0,0
0.320123183,3.433921099,4.320420783,62,26,7,4,1,0,0,0,0,0,46,34,12,5,1,0,2,0,0,0,0
0.712967384,3.529070352,4.321544191,58,31,5,5,1,0,0,0,0,0,45,30,17,7,0,1,0,0,0,0,0
2.366719127,5.761973406,6.67313903,43,29,16,3,4,2,1,0,0,0,36,24,15,13,6,4,1,1,0,0,0
2.785048894,5.674326067,8.041823955,32,31,24,8,5,0,0,0,0,0,23,25,19,20,5,5,1,1,0,0,0
3.303042291,6.359644409,6.991663271,26,31,28,11,2,0,1,0,1,0,28,30,19,11,6,4,0,0,0,2,0
4.266835196,8.09781931,10.58308871,33,19,21,11,9,4,1,0,0,0,18,22,22,7,15,5,6,2,1,0,0
2.66720092,6.592175374,8.239922784,35,26,19,14,1,2,0,1,0,0,26,27,15,13,9,5,2,0,1,1,0
1.516297592,6.368192091,7.133071284,35,31,19,9,2,0,0,0,1,0,29,21,24,13,9,3,0,0,1,0,0
0.851110272,4.875522306,5.571666289,53,32,8,5,0,0,0,0,0,0,42,24,19,8,5,0,0,1,1,0,0
0.20640151,2.402567299,2.980137523,77,19,4,0,0,0,0,0,0,0,62,31,5,2,0,0,0,0,0,0,0
0.208284651,2.742438949,3.060421743,68,30,2,0,0,0,0,0,0,0,60,33,5,2,0,0,0,0,0,0,0
0.619429871,3.62831386,3.891010384,59,22,13,3,3,0,0,0,0,0,55,28,11,5,1,0,0,0,0,0,0
2.431427152,7.979482345,9.135155403,36,28,16,11,2,2,1,0,0,0,26,28,15,17,3,5,2,0,0,0,0
2.253396474,7.071217147,8.266814353,26,33,23,12,3,0,0,0,1,0,29,18,20,18,5,4,2,1,0,1,0
2.8808538,5.763418611,7.588575293,38,29,16,7,7,3,0,0,0,0,31,23,15,17,5,4,2,1,1,0,0
3.013704484,8.213276038,9.345710625,33,31,13,9,5,3,2,0,0,0,23,23,16,18,8,6,2,1,0,0,0
2.486294537,7.10481255,7.448871632,36,28,20,8,3,1,0,0,0,0,29,21,23,16,6,3,0,0,0,0,0
1.460788321,6.734839437,8.031895009,40,29,14,12,0,1,0,0,0,1,23,32,13,17,10,0,2,0,0,0,0
0.641657801,3.811938332,4.962200215,58,24,12,5,1,0,0,0,0,0,44,33,11,6,4,1,1,0,0,0,0
0.1958056,2.263281051,3.089834142,74,22,3,1,0,0,0,0,0,0,64,26,7,1,2,0,0,0,0,0,0
0.245538424,3.069256031,3.364067153,65,24,9,2,0,0,0,0,0,0,59,30,7,3,1,0,0,0,0,0,0
0.950360483,4.61843164,5.868545352,48,29,11,9,1,1,1,0,0,0,39,25,17,10,6,1,1,1,0,0,0
2.507391973,6.125153057,7.64209576,33,32,16,11,4,1,1,0,0,1,25,23,25,10,9,4,4,0,0,0,0
2.607548272,6.337487522,8.565447036,47,21,19,8,1,2,0,0,0,0,29,20,15,22,9,2,1,0,0,0,0
2.888478863,5.760556853,6.974891602,35,35,13,9,3,3,1,1,0,0,35,17,21,16,4,5,2,0,0,0,0
4.607227366,7.25850235,10.27681681,29,21,17,23,7,1,0,2,0,0,20,17,22,9,15,8,1,3,1,2,0
2.646713954,5.866095292,8.36498793,37,29,16,9,4,1,3,1,0,0,20,27,20,19,6,0,4,2,0,2,0
2.095195032,6.839011721,8.332539608,43,27,21,4,1,0,0,0,0,0,35,19,19,19,3,1,0,0,0,0,0
1.041313328,4.392196151,5.918370101,48,32,13,4,1,1,1,0,0,0,37,34,15,8,2,0,2,0,0,0,0
0.223773039,2.72636919,3.272399852,70,22,6,0,1,1,0,0,0,0,56,35,7,2,0,0,0,0,0,0,0
0.265218798,3.227130717,3.482605106,61,28,9,2,0,0,0,0,0,0,60,25,8,7,0,0,0,0,0,0,0
0.848091473,4.078845238,5.624829019,52,27,16,3,0,0,2,0,0,0,35,30,21,8,4,0,1,0,0,1,0
2.040525145,5.951250961,7.720316497,40,30,15,9,2,1,0,1,0,0,25,30,22,13,3,2,1,0,1,0,0
2.436919879,6.784362472,8.882208911,35,28,16,11,5,2,0,1,0,0,26,22,15,14,10,4,5,2,2,0,0
2.755815304,6.373862011,6.981817324,34,27,19,9,6,3,1,1,0,0,29,28,18,10,7,5,3,0,0,0,0
3.315803221,8.678278165,8.578758375,40,21,15,12,2,1,2,3,0,0,22,31,18,12,5,4,1,3,1,0,0
2.359128571,6.102539266,7.330670215,40,25,16,10,2,4,0,2,0,1,30,23,17,13,11,5,1,0,0,0,0
1.363189347,6.088614632,6.338004842,43,30,15,4,4,1,0,0,0,0,40,21,18,9,8,1,2,0,1,0,0
0.686691287,4.403239823,5.314339539,51,26,17,3,1,0,0,0,0,1,45,30,12,7,2,2,0,0,0,2,0
0.145675297,2.730087243,2.84661171,63,32,5,0,0,0,0,0,0,0,69,22,9,0,0,0,0,0,0,0,0
0.281768444,3.11457344,3.87654444,62,28,9,1,0,0,0,0,0,0,54,30,13,0,2,0,1,0,0,0,0
0.829207803,3.937039875,5.242548682,50,30,15,5,0,0,0,0,0,0,38,35,12,12,2,1,0,0,0,0,0
2.65023271,6.323375832,7.565028327,42,29,16,5,2,2,0,0,0,1,32,30,18,8,8,1,1,0,0,0,0
2.498105254,7.153512258,7.992532252,34,30,19,6,8,1,0,0,0,0,32,21,20,13,8,4,0,0,0,0,0
3.701289176,8.08886002,9.14239525,22,25,23,15,8,1,2,4,0,0,28,26,14,10,7,6,2,3,2,0,0
4.630742104,7.261043868,9.525665133,29,26,22,9,5,6,2,0,1,0,26,21,21,8,7,7,2,2,3,1,0
3.129637948,7.67329968,9.786494847,36,22,23,11,1,1,2,0,0,1,25,22,13,18,11,3,4,2,0,0,0
1.862755165,5.633588344,6.432395015,46,28,13,9,1,0,1,1,0,0,38,30,12,10,5,3,1,0,0,0,0
0.895080864,5.28149143,5.687442001,41,39,12,7,0,0,0,0,0,0,37,35,15,7,3,2,0,0,0,0,0
0.278555634,3.132347045,4.456769908,62,26,9,1,1,1,0,0,0,0,48,29,17,1,2,2,1,0,0,0,0
0.188886302,3.63822082,3.905116117,59,27,9,3,2,0,0,0,0,0,47,33,17,3,0,0,0,0,0,0,0
